Condition,mental,change,want_change,genes,punish,control,wrong,distress,common
pedo,3,5,3,2,4,1,7,4,15
pedo,7,7,7,6,4,2,7,6,3
pedo,7,1,7,1,7,7,7,7,9
pedo,2,4,6,3,5,4,3,3,42
pedo,4,4,4,4,4,4,7,4,20
pedo,,,,,,,,,
pedo,7,5,6,2,4,2,7,6,5
pedo,,,,,,,,,
pedo,7,6,5,6,6,2,7,5,20
pedo,,,,,,,,,
pedo,5,6,5,5,4,3,7,5,6
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,4,4,3,4,4,7,3,2
pedo,7,4,7,5,4,3,7,7,5
pedo,,,,,,,,,
pedo,7,7,6,4,6,2,7,4,9
pedo,5,7,7,4,7,2,7,5,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,4,4,4,4,7,7,3
pedo,,,,,,,,,
pedo,3,5,3,4,4,3,5,4,11
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,1,1,1,7,7,7,1,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,3,3,7,1,7,7,7,3,9
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,7,7,3,4,2,7,6,5
pedo,,,,,,,,,
pedo,4,6,4,3,4,3,6,5,10
pedo,,,,,,,,,
pedo,6,7,4,2,5,3,7,6,5
pedo,5,6,6,2,5,3,7,5,2
pedo,7,6,4,1,7,1,7,3,2
pedo,,,,,,,,,
pedo,7,6,2,1,7,7,7,4,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,7,1,4,1,4,6,9
pedo,1,7,1,1,4,1,7,1,5
pedo,7,7,4,1,7,4,7,7,27
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,1,1,7,2,7,1,20
pedo,3,4,6,3,4,6,7,4,15
pedo,6,5,4,4,5,3,7,4,20
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,6,4,5,4,3,5,5,5
pedo,1,5,4,1,5,4,7,4,10
pedo,,,,,,,,,
pedo,7,7,4,1,4,1,7,4,10
pedo,7,7,7,4,6,4,7,7,1
pedo,4,7,6,6,5,3,7,7,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,5,5,7,4,7,7,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,4,1,7,1,7,7,7
pedo,,,,,,,,,
pedo,7,7,3,2,7,1,7,2,5
pedo,,,,,,,,,
pedo,7,7,5,3,6,6,7,5,1
pedo,5,5,6,5,4,3,7,7,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,7,4,4,4,2,1,4,4
pedo,5,6,4,3,4,5,7,5,39
pedo,6,4,4,4,7,2,7,6,10
pedo,6,7,6,4,7,2,7,6,1
pedo,6,6,6,5,6,5,7,5,5
pedo,6,7,4,4,4,2,6,4,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,3,2,2,7,3,7,6,71
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,6,6,5,5,3,7,7,20
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,5,2,7,7,2,7,6,65
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,7,4,2,4,4,7,6,1
pedo,5,6,6,1,5,2,7,6,15
pedo,1,4,2,3,7,6,7,3,27
pedo,7,5,4,1,7,7,7,3,9
pedo,7,7,2,5,5,2,7,5,10
pedo,4,3,3,5,4,5,5,5,31
pedo,6,6,2,4,5,5,7,3,15
pedo,,,,,,,,,
pedo,6,7,7,5,4,1,1,7,4
pedo,7,7,2,3,7,5,7,3,20
pedo,,,,,,,,,
pedo,7,7,1,1,7,2,7,3,15
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,1,7,4,7,4,1,1,4,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,6,6,4,4,4,7,7,50
pedo,4,3,3,3,4,5,4,4,41
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,4,2,4,1,7,7,6
pedo,6,7,5,6,7,3,7,5,25
pedo,5,7,4,1,4,6,7,5,1
pedo,6,6,4,5,4,3,6,4,25
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,5,5,3,7,7,7,7,19
pedo,,,,,,,,,
pedo,5,7,3,5,5,4,7,4,5
pedo,,,,,,,,,
pedo,7,6,4,4,7,1,7,4,5
pedo,4,1,4,1,7,7,7,5,9
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,6,4,2,5,6,7,4,34
pedo,5,6,2,2,7,3,7,5,12
pedo,6,5,4,4,4,2,6,5,3
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,7,5,7,2,7,7,10
pedo,6,7,3,4,4,2,7,3,20
pedo,5,4,6,4,5,5,7,6,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,7,2,1,7,4,7,4,23
pedo,7,6,7,5,6,1,7,7,2
pedo,7,7,1,1,7,7,7,1,23
pedo,5,6,4,3,5,4,7,5,15
pedo,3,6,5,2,5,4,7,5,29
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,3,6,2,5,7,2,7,4,5
pedo,,,,,,,,,
pedo,5,6,7,1,5,6,7,6,52
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,4,2,1,7,5,7,6,3
pedo,,,,,,,,,
pedo,1,7,1,1,7,7,7,1,25
pedo,7,7,7,7,4,2,7,7,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,6,5,5,5,4,7,5,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,5,4,1,4,4,7,4,5
pedo,7,7,3,1,7,2,7,4,30
pedo,,,,,,,,,
pedo,3,4,4,1,4,5,7,4,2
pedo,1,6,4,1,4,1,7,1,1
pedo,,,,,,,,,
pedo,7,7,3,2,4,7,7,1,4
pedo,7,7,4,6,7,1,7,3,10
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,6,4,3,4,2,6,5,18
pedo,7,7,5,3,4,3,7,5,8
pedo,,,,,,,,,
pedo,5,4,6,3,4,4,7,6,1
pedo,,,,,,,,,
pedo,5,6,4,1,4,2,7,6,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,6,2,1,5,6,7,4,21
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,6,2,3,5,6,7,4,60
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,4,4,1,7,4,7,4,30
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,2,6,6,1,7,2,2
pedo,6,5,4,2,4,2,7,7,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,5,6,3,6,5,7,7,5
pedo,5,6,5,2,4,3,7,6,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,4,3,4,4,3,4,3,2
pedo,,,,,,,,,
pedo,7,7,1,7,7,1,7,7,9
pedo,5,4,4,2,5,5,7,3,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,3,1,4,7,4,7,4,2,28
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,5,3,1,7,6,7,4,4
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,5,4,4,5,4,7,5,3
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,4,1,7,7,7,4,9
pedo,,,,,,,,,
pedo,7,7,1,1,7,7,7,3,5
pedo,,,,,,,,,
pedo,6,4,4,2,4,2,7,6,20
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,3,1,7,4,7,4,3
pedo,,,,,,,,,
pedo,5,7,4,4,6,2,7,2,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,5,5,5,4,4,3,7,6,11
pedo,,,,,,,,,
pedo,4,4,4,3,6,5,7,5,20
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,2,6,4,5,5,3,6,7,3
pedo,,,,,,,,,
pedo,7,7,5,1,4,3,7,6,2
pedo,,,,,,,,,
pedo,7,1,1,1,7,7,7,7,2
pedo,7,5,2,1,7,7,7,4,15
pedo,,,,,,,,,
pedo,5,7,3,4,4,4,7,6,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,1,7,6,5,7,2,7,6,10
pedo,,,,,,,,,
pedo,5,5,6,2,4,4,6,7,5
pedo,7,7,7,1,4,4,7,7,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,7,1,1,7,7,7,1,20
pedo,6,4,3,3,7,5,7,4,10
pedo,6,5,3,2,6,3,7,4,2
pedo,7,3,4,1,7,7,7,4,15
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,1,6,7,1,1,1,50
pedo,7,5,5,3,4,3,7,5,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,1,6,2,2,7,2,7,5,31
pedo,,,,,,,,,
pedo,7,7,7,1,7,1,7,7,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,5,4,1,7,4,7,1,2
pedo,,,,,,,,,
pedo,7,6,6,2,4,7,7,6,5
pedo,6,6,6,4,7,2,7,5,8
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,2,5,3,3,6,6,7,4,5
pedo,2,5,5,1,7,7,7,6,36
pedo,7,7,5,1,4,2,7,5,1
pedo,7,6,5,4,5,4,7,7,5
pedo,5,4,2,4,4,2,7,4,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,2,6,3,7,5,5,7,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,1,1,7,7,7,4,1
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,6,5,1,7,6,7,4,1
pedo,7,5,5,4,4,3,7,7,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,5,3,2,5,4,7,5,15
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,4,1,1,7,7,7,4,10
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,5,3,2,7,6,7,4,5
pedo,7,1,1,1,7,7,7,1,5
pedo,7,7,6,3,7,3,7,7,15
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,4,7,3,4,7,6,7,4,5
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,4,4,4,1,7,7,2
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,7,3,2,4,3,7,6,7
pedo,7,7,6,1,7,6,7,7,1
pedo,7,7,2,4,4,1,7,7,40
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,7,7,4,1,5,6,7,5,23
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,,,,,,,,,
pedo,6,6,5,5,5,4,7,6,3
pedo,5,5,2,2,6,3,7,2,7
pedo,,,,,,,,,
pedo,1,4,1,1,7,7,7,1,45
pedo,,,,,,,,,
pedo,7,7,4,4,4,5,7,6,19
drugs,,,,,,,,,
drugs,4,2,2,4,5,3,3,3,12
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,7,2,4,4,3,5,5,81
drugs,1,5,3,1,6,7,7,6,25
drugs,5,7,7,4,3,3,4,7,10
drugs,4,4,4,4,4,4,4,4,50
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,6,6,6,6,4,5,4,7,20
drugs,1,6,4,1,4,7,5,6,26
drugs,6,5,6,3,4,2,5,7,15
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,5,7,1,7,6,6,6,10
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,4,1,5,7,7,7,7,12
drugs,,,,,,,,,
drugs,2,5,5,4,5,5,5,5,40
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,6,6,5,4,5,5,7,50
drugs,5,6,4,4,4,2,4,6,50
drugs,4,5,5,3,4,4,4,6,10
drugs,6,7,5,5,4,3,5,7,20
drugs,2,5,7,1,4,3,7,5,10
drugs,6,5,5,3,6,5,4,5,22
drugs,1,3,4,1,4,7,4,4,25
drugs,,,,,,,,,
drugs,5,5,6,5,4,2,2,7,17
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,5,4,3,5,5,4,6,10
drugs,5,4,7,3,4,3,1,6,8
drugs,5,7,6,5,3,5,3,5,33
drugs,6,7,5,4,4,4,6,6,31
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,5,6,5,4,4,6,6,21
drugs,5,5,5,5,4,5,5,7,29
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,7,1,1,5,3,7,4,30
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,7,3,3,5,2,5,3,40
drugs,,,,,,,,,
drugs,3,5,5,2,4,4,1,5,60
drugs,5,6,7,5,3,4,2,6,15
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,6,6,5,4,3,3,6,45
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,6,5,4,4,6,7,5,29
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,6,6,4,4,3,6,7,35
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,2,5,5,3,4,4,5,5,16
drugs,,,,,,,,,
drugs,1,6,6,6,4,2,2,5,10
drugs,,,,,,,,,
drugs,5,5,6,2,4,2,5,6,15
drugs,,,,,,,,,
drugs,3,6,4,1,5,3,6,5,18
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,4,4,4,4,4,4,4,30
drugs,4,7,7,2,4,3,4,5,40
drugs,6,7,5,4,4,2,4,6,15
drugs,3,3,5,6,4,7,4,3,39
drugs,,,,,,,,,
drugs,5,6,7,4,4,6,6,7,10
drugs,,,,,,,,,
drugs,4,6,6,4,4,3,3,5,12
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,7,6,7,1,4,4,7,7,60
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,7,6,4,7,1,7,6,50
drugs,7,7,5,5,2,3,6,7,40
drugs,,,,,,,,,
drugs,2,7,7,3,4,5,4,7,20
drugs,5,6,6,4,5,4,5,6,30
drugs,,,,,,,,,
drugs,3,5,6,3,6,3,5,5,67
drugs,,,,,,,,,
drugs,3,6,5,4,4,3,6,7,25
drugs,,,,,,,,,
drugs,7,7,4,4,4,4,7,7,15
drugs,4,6,4,4,3,2,1,6,15
drugs,2,1,3,1,5,7,4,4,20
drugs,4,6,5,4,5,2,5,6,52
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,5,4,3,5,4,4,5,17
drugs,,,,,,,,,
drugs,5,6,6,6,4,2,3,5,9
drugs,,,,,,,,,
drugs,7,6,5,1,3,2,5,6,43
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,5,4,4,4,3,2,5,4
drugs,7,7,7,6,4,1,4,7,20
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,6,6,1,7,4,6,3,30
drugs,3,7,5,1,7,7,6,2,83
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,5,5,5,4,5,7,3,25
drugs,,,,,,,,,
drugs,3,5,4,3,4,5,2,4,5
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,7,7,3,5,4,4,6,7,5
drugs,,,,,,,,,
drugs,7,5,6,3,7,7,7,4,46
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,5,7,1,4,3,5,7,13
drugs,1,5,2,1,4,1,4,7,67
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,2,5,7,1,4,6,7,7,19
drugs,5,7,6,3,3,2,3,7,15
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,2,6,5,4,4,5,5,6,44
drugs,2,7,6,4,4,4,1,7,15
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,7,4,5,5,1,3,3,7,2
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,2,7,7,2,7,4,7,7,29
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,6,4,1,6,2,6,7,45
drugs,1,5,4,3,7,5,3,4,20
drugs,,,,,,,,,
drugs,2,6,5,5,4,3,6,6,30
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,5,7,3,4,5,2,7,8
drugs,,,,,,,,,
drugs,1,7,2,2,4,6,6,2,12
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,6,4,2,4,3,6,6,5
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,5,5,3,4,3,4,5,51
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,5,4,2,6,2,7,5,19
drugs,,,,,,,,,
drugs,3,5,4,4,4,4,7,5,39
drugs,,,,,,,,,
drugs,3,6,6,2,4,2,2,6,9
drugs,,,,,,,,,
drugs,6,6,6,6,5,2,6,4,41
drugs,4,7,6,3,1,2,6,7,30
drugs,,,,,,,,,
drugs,2,6,3,3,5,5,6,6,71
drugs,5,5,5,4,4,3,5,6,20
drugs,,,,,,,,,
drugs,1,4,6,3,7,7,7,6,19
drugs,2,5,6,2,5,5,6,5,15
drugs,,,,,,,,,
drugs,5,7,1,3,7,7,7,4,14
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,5,6,6,6,5,3,4,85
drugs,2,5,3,5,4,3,4,4,10
drugs,,,,,,,,,
drugs,1,6,6,4,5,5,5,6,38
drugs,3,7,5,5,4,2,3,7,15
drugs,,,,,,,,,
drugs,6,5,5,7,6,6,7,7,66
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,5,5,5,4,5,4,5,41
drugs,4,7,4,1,4,3,6,6,20
drugs,,,,,,,,,
drugs,2,7,6,3,5,2,5,7,25
drugs,2,6,5,2,5,2,6,6,30
drugs,2,6,4,2,4,5,2,5,15
drugs,5,7,7,4,1,2,4,7,15
drugs,5,7,6,5,4,3,4,6,25
drugs,1,5,4,4,7,4,7,4,32
drugs,5,7,1,5,7,3,6,1,10
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,7,7,1,4,1,7,7,16
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,7,2,4,4,5,7,6,45
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,6,3,1,4,7,6,5,30
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,6,5,4,5,5,7,5,3,70
drugs,3,6,6,2,4,2,1,6,5
drugs,4,5,5,4,4,3,4,5,20
drugs,7,7,3,3,6,4,5,7,25
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,6,3,3,7,1,7,3,60
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,6,3,6,1,4,7,6,7,30
drugs,3,6,6,2,4,3,2,6,19
drugs,,,,,,,,,
drugs,6,6,6,5,4,2,7,5,23
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,6,2,5,4,4,2,5,50
drugs,6,7,5,5,3,2,5,6,15
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,4,1,4,4,5,5,4,20
drugs,,,,,,,,,
drugs,5,5,5,3,4,3,4,6,10
drugs,7,5,4,4,1,4,7,7,40
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,5,4,3,4,5,5,3,30
drugs,,,,,,,,,
drugs,4,4,6,4,4,6,5,7,32
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,5,5,5,4,3,7,6,40
drugs,,,,,,,,,
drugs,2,5,5,2,4,5,2,5,9
drugs,,,,,,,,,
drugs,4,4,4,3,4,4,4,5,50
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,4,3,5,6,5,3,4,23
drugs,,,,,,,,,
drugs,5,6,4,3,6,5,7,3,12
drugs,4,5,4,4,6,5,4,3,47
drugs,3,5,5,3,4,3,3,5,30
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,6,3,5,4,1,1,7,9
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,7,5,3,4,5,3,4,25
drugs,7,5,5,5,3,2,3,7,30
drugs,,,,,,,,,
drugs,2,5,6,5,4,4,5,6,30
drugs,4,6,5,5,4,2,1,6,43
drugs,2,6,2,3,4,5,3,4,25
drugs,3,4,4,6,5,6,4,5,39
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,6,5,4,4,4,1,6,16
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,5,4,3,4,4,2,4,30
drugs,3,5,5,4,4,3,4,5,39
drugs,,,,,,,,,
drugs,1,7,1,4,7,7,7,4,20
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,6,7,2,4,2,4,7,25
drugs,5,5,7,5,5,7,4,5,19
drugs,5,6,5,4,7,5,5,3,15
drugs,5,5,5,4,5,4,4,5,39
drugs,,,,,,,,,
drugs,1,7,7,5,5,4,5,7,12
drugs,7,5,6,4,5,3,7,6,12
drugs,7,4,4,1,5,4,4,7,9
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,5,4,3,4,5,5,5,61
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,7,7,4,4,6,4,7,41
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,6,6,5,4,3,3,6,40
drugs,,,,,,,,,
drugs,6,4,4,5,5,6,5,5,40
drugs,6,7,5,1,5,7,7,5,45
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,2,7,1,1,4,5,5,2,51
drugs,7,7,3,4,7,1,7,7,62
drugs,7,7,4,4,4,1,7,6,50
drugs,3,5,5,5,4,3,4,5,30
drugs,6,7,3,5,4,3,5,6,8
drugs,,,,,,,,,
drugs,6,6,6,3,4,2,2,6,35
drugs,6,6,6,6,3,3,1,7,32
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,6,6,6,1,4,2,7,6,31
drugs,3,6,5,4,4,3,3,5,15
drugs,2,5,6,5,4,6,6,5,8
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,5,7,2,4,6,7,7,35
drugs,3,4,4,5,5,6,5,3,48
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,5,4,3,4,3,4,3,26
drugs,5,6,4,4,4,2,5,4,9
drugs,,,,,,,,,
drugs,4,7,2,3,4,5,6,7,75
drugs,,,,,,,,,
drugs,6,5,5,4,4,2,2,6,20
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,5,5,3,1,7,5,7,6,44
drugs,,,,,,,,,
drugs,1,3,6,4,4,4,5,7,15
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,1,7,7,3,4,1,7,7,10
drugs,,,,,,,,,
drugs,2,1,1,1,7,7,7,2,28
drugs,2,5,5,3,4,5,2,3,50
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,5,5,1,5,3,6,6,34
drugs,5,5,5,3,7,5,4,6,20
drugs,,,,,,,,,
drugs,4,6,5,1,5,2,7,7,20
drugs,7,7,4,6,7,7,7,5,47
drugs,1,6,4,1,4,2,6,5,20
drugs,3,5,3,2,4,5,3,3,40
drugs,5,7,6,2,4,5,6,6,30
drugs,,,,,,,,,
drugs,1,4,6,2,5,3,7,6,5
drugs,4,6,2,3,5,6,5,3,30
drugs,4,7,4,2,4,3,6,5,8
drugs,,,,,,,,,
drugs,5,5,6,3,4,2,4,5,70
drugs,1,3,7,1,7,2,6,7,8
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,4,4,5,4,5,5,4,4,77
drugs,4,6,5,4,4,3,7,5,4
drugs,6,7,7,4,7,7,5,6,41
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,3,1,3,1,4,7,7,7,94
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
drugs,,,,,,,,,
