Condition,mental,change,want_change,genes,punish,control,wrong,distress,common,control_med,control_hue,punish_mean,mental_mean
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,6.0,7.0,1.0,4.0,4.0,7.0,7.0,60.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,7.0,6.0,4.0,7.0,1.0,7.0,6.0,50.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,7.0,5.0,5.0,2.0,3.0,6.0,7.0,40.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,7.0,7.0,3.0,4.0,5.0,4.0,7.0,20.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,30.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,6.0,3.0,6.0,3.0,5.0,5.0,67.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,5.0,4.0,4.0,3.0,6.0,7.0,25.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,7.0,4.0,4.0,4.0,4.0,7.0,7.0,15.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,6.0,4.0,4.0,3.0,2.0,1.0,6.0,15.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,1.0,3.0,1.0,5.0,7.0,4.0,4.0,20.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,6.0,5.0,4.0,5.0,2.0,5.0,6.0,52.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,17.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,6.0,6.0,6.0,4.0,2.0,3.0,5.0,9.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,6.0,5.0,1.0,3.0,2.0,5.0,6.0,43.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,7.0,7.0,6.0,4.0,1.0,4.0,7.0,20.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,6.0,1.0,7.0,4.0,6.0,3.0,30.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,7.0,5.0,1.0,7.0,7.0,6.0,2.0,83.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,5.0,5.0,5.0,4.0,5.0,7.0,3.0,25.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,7.0,3.0,5.0,4.0,4.0,6.0,7.0,5.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,5.0,6.0,3.0,7.0,7.0,7.0,4.0,46.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,5.0,7.0,1.0,4.0,3.0,5.0,7.0,13.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,5.0,2.0,1.0,4.0,1.0,4.0,7.0,67.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,5.0,7.0,1.0,4.0,6.0,7.0,7.0,19.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,7.0,6.0,3.0,3.0,2.0,3.0,7.0,15.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,44.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,7.0,6.0,4.0,4.0,4.0,1.0,7.0,15.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,4.0,5.0,5.0,1.0,3.0,3.0,7.0,2.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,7.0,7.0,2.0,7.0,4.0,7.0,7.0,29.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,4.0,1.0,6.0,2.0,6.0,7.0,45.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,5.0,4.0,3.0,7.0,5.0,3.0,4.0,20.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,6.0,5.0,5.0,4.0,3.0,6.0,6.0,30.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,5.0,7.0,3.0,4.0,5.0,2.0,7.0,8.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,7.0,2.0,2.0,4.0,6.0,6.0,2.0,12.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,6.0,4.0,2.0,4.0,3.0,6.0,6.0,5.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,51.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,5.0,4.0,2.0,6.0,2.0,7.0,5.0,19.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,4.0,4.0,4.0,4.0,7.0,5.0,39.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,6.0,2.0,4.0,2.0,2.0,6.0,9.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,6.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,41.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,7.0,6.0,3.0,1.0,2.0,6.0,7.0,30.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,6.0,3.0,3.0,5.0,5.0,6.0,6.0,71.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,20.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,4.0,6.0,3.0,7.0,7.0,7.0,6.0,19.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,5.0,6.0,2.0,5.0,5.0,6.0,5.0,15.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,7.0,1.0,3.0,7.0,7.0,7.0,4.0,14.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,85.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,10.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,38.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,7.0,5.0,5.0,4.0,2.0,3.0,7.0,15.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,6.0,5.0,5.0,7.0,6.0,6.0,7.0,7.0,66.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,41.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,7.0,4.0,1.0,4.0,3.0,6.0,6.0,20.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,7.0,6.0,3.0,5.0,2.0,5.0,7.0,25.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,6.0,5.0,2.0,5.0,2.0,6.0,6.0,30.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,6.0,4.0,2.0,4.0,5.0,2.0,5.0,15.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,7.0,7.0,4.0,1.0,2.0,4.0,7.0,15.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,7.0,6.0,5.0,4.0,3.0,4.0,6.0,25.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,5.0,4.0,4.0,7.0,4.0,7.0,4.0,32.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,7.0,1.0,5.0,7.0,3.0,6.0,1.0,10.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,7.0,7.0,1.0,4.0,1.0,7.0,7.0,16.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,7.0,2.0,4.0,4.0,5.0,7.0,6.0,45.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,3.0,1.0,4.0,7.0,6.0,5.0,30.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,6.0,5.0,4.0,5.0,5.0,7.0,5.0,3.0,70.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,6.0,2.0,4.0,2.0,1.0,6.0,5.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,20.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,7.0,3.0,3.0,6.0,4.0,5.0,7.0,25.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,6.0,3.0,3.0,7.0,1.0,7.0,3.0,60.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,6.0,3.0,6.0,1.0,4.0,7.0,6.0,7.0,30.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,6.0,6.0,2.0,4.0,3.0,2.0,6.0,19.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,6.0,6.0,6.0,5.0,4.0,2.0,7.0,5.0,23.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,6.0,2.0,5.0,4.0,4.0,2.0,5.0,50.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,6.0,7.0,5.0,5.0,3.0,2.0,5.0,6.0,15.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,1.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,20.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,5.0,5.0,5.0,3.0,4.0,3.0,4.0,6.0,10.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,7.0,5.0,4.0,4.0,1.0,4.0,7.0,7.0,40.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,30.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,4.0,4.0,6.0,4.0,4.0,6.0,5.0,7.0,32.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,3.0,5.0,5.0,5.0,4.0,3.0,7.0,6.0,40.0,below median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
drugs,2.0,5.0,5.0,2.0,4.0,5.0,2.0,5.0,9.0,above median,above median,4.454356846473029,3.6742738589211617
drugs,,,,,,,,,,below median,above median,4.454356846473029,3.6742738589211617
